"presetKey","presetKey0","presetKey1","presetKey2","keyName","nameEn","nameTransl","nameTranslLength","nameTranslWarnings","duplicateTranslation","notTranslatedName","termsEn","termsTransl","termsTranslLength","termsTranslWarnings","icon","suggestion","fields","searchable","matchScore","tags0","tags1","tags2","tags3","tags4","tagsLength","addTags0","addTags1","addTags2","addTags3","addTags4","addTagsLength","removeTags0","removeTags1","removeTags2","removeTags3","removeTags4","removeTagsLength","geometryArea","geometryLine","geometryPoint","geometryVertex","geometryRelation","endRec"
"amenity/social_facility/group_home","amenity","social_facility","group_home","Elderly Group Home","Elderly Group Home"," ",0," "," ","notTranslated","old,senior,living"," ",0," "," "," ","operator,address,building_area,opening_hours,wheelchair,social_facility_for"," "," ","amenity=social_facility","social_facility=group_home","social_facility:for=senior"," "," ",3," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/social_facility/homeless_shelter","amenity","social_facility","homeless_shelter","Homeless Shelter","Homeless Shelter"," ",0," "," ","notTranslated","houseless,unhoused,displaced"," ",0," "," "," ","operator,address,building_area,opening_hours,wheelchair,social_facility_for"," "," ","amenity=social_facility","social_facility=shelter","social_facility:for=homeless"," "," ",3," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/studio","amenity","studio"," ","Studio","Studio"," ",0," "," ","notTranslated","recording,radio,television"," ",0," ","music"," ","studio_type,address,building_area"," "," ","amenity=studio"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/swimming_pool","amenity","swimming_pool"," ","Swimming Pool","Swimming Pool","游泳池",3," "," "," ",""," ",0," ","swimming"," "," ",false," ","amenity=swimming_pool"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point","vertex"," ","last"
"amenity/taxi","amenity","taxi"," ","Taxi Stand","Taxi Stand"," ",0," "," ","notTranslated","cab"," ",0," ","car"," ","operator,capacity"," "," ","amenity=taxi"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point","vertex"," ","last"
"amenity/telephone","amenity","telephone"," ","Telephone","Telephone","电话",2," "," "," ","phone"," ",0," ","telephone"," "," "," "," ","amenity=telephone"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," ","point","vertex"," ","last"
"amenity/theatre","amenity","theatre"," ","Theater","Theater","剧院",2," "," "," ","theatre,performance,play,musical"," ",0," ","theatre"," ","operator,address,building_area"," "," ","amenity=theatre"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/toilets","amenity","toilets"," ","Toilets","Toilets","厕所",2," "," "," ","bathroom,restroom,outhouse,privy,head,lavatory,latrine,water closet,WC,W.C."," ",0," ","toilets"," ","toilets/disposal,operator,building_area,access_toilets,gender"," "," ","amenity=toilets"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point","vertex"," ","last"
"amenity/townhall","amenity","townhall"," ","Town Hall","Town Hall","市政府",3," "," "," ","village,city,government,courthouse,municipal"," ",0," ","town-hall"," ","operator,address,building_area"," "," ","amenity=townhall"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/university","amenity","university"," ","University Grounds","University Grounds"," ",0," "," ","notTranslated","college"," ",0," ","college"," ","operator,address"," "," ","amenity=university"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/vending_machine","amenity","vending_machine"," ","Vending Machine","Vending Machine"," ",0," "," ","notTranslated","snack,soda,ticket"," ",0," "," "," ","vending,operator"," "," ","amenity=vending_machine"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," ","point"," "," ","last"
"amenity/veterinary","amenity","veterinary"," ","Veterinary","Veterinary"," ",0," "," ","notTranslated","pet clinic,veterinarian,animal hospital,pet doctor"," ",0," ","dog-park"," ","operator,address,building_area,opening_hours"," "," ","amenity=veterinary"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"amenity/waste_basket","amenity","waste_basket"," ","Waste Basket","Waste Basket","垃圾箱",3," "," "," ","rubbish,litter,trash,garbage"," ",0," ","waste-basket"," "," "," "," ","amenity=waste_basket"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," ","point","vertex"," ","last"
"area","area"," "," ","Area","Area","面",1," "," "," ",""," ",0," "," "," "," "," ",0.1,"area=yes"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"barrier","barrier"," "," ","Barrier","Barrier","屏障",2," "," "," ",""," ",0," "," "," ","barrier"," "," ","barrier=*"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area","line","point","vertex"," ","last"
"barrier/block","barrier","block"," ","Block","Block","障碍物",3," "," "," ",""," ",0," "," "," ","access"," "," ","barrier=block"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," ","point","vertex"," ","last"
"barrier/bollard","barrier","bollard"," ","Bollard","Bollard","短柱",2," "," "," ",""," ",0," "," "," ","access"," "," ","barrier=bollard"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line","point","vertex"," ","last"
"barrier/cattle_grid","barrier","cattle_grid"," ","Cattle Grid","Cattle Grid","家畜栅栏",4," "," "," ",""," ",0," "," "," "," "," "," ","barrier=cattle_grid"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," "," ","vertex"," ","last"
"barrier/city_wall","barrier","city_wall"," ","City Wall","City Wall","城墙",2," "," "," ",""," ",0," "," "," "," "," "," ","barrier=city_wall"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area","line"," "," "," ","last"
"barrier/cycle_barrier","barrier","cycle_barrier"," ","Cycle Barrier","Cycle Barrier","单车矮栏",4," "," "," ",""," ",0," "," "," ","access"," "," ","barrier=cycle_barrier"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," "," ","vertex"," ","last"
"barrier/ditch","barrier","ditch"," ","Ditch","Ditch","沟",1," "," "," ",""," ",0," "," "," "," "," "," ","barrier=ditch"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area","line"," "," "," ","last"
"barrier/entrance","barrier","entrance"," ","Entrance","Entrance","入口",2," "," "," ",""," ",0," ","entrance"," "," ",false," ","barrier=entrance"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," "," ","vertex"," ","last"
"barrier/fence","barrier","fence"," ","Fence","Fence","篱笆",2," "," "," ",""," ",0," "," "," "," "," "," ","barrier=fence"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line"," "," "," ","last"
"barrier/gate","barrier","gate"," ","Gate","Gate","门",1," "," "," ",""," ",0," "," "," ","access"," "," ","barrier=gate"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line","point","vertex"," ","last"
"barrier/hedge","barrier","hedge"," ","Hedge","Hedge","树篱",2," "," "," ",""," ",0," "," "," "," "," "," ","barrier=hedge"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area","line"," "," "," ","last"
"barrier/kissing_gate","barrier","kissing_gate"," ","Kissing Gate","Kissing Gate","单人转门",4," "," "," ",""," ",0," "," "," ","access"," "," ","barrier=kissing_gate"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," "," ","vertex"," ","last"
"barrier/lift_gate","barrier","lift_gate"," ","Lift Gate","Lift Gate","电梯门",3," "," "," ",""," ",0," "," "," ","access"," "," ","barrier=lift_gate"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," ","point","vertex"," ","last"
"barrier/retaining_wall","barrier","retaining_wall"," ","Retaining Wall","Retaining Wall","挡土墙",3," "," "," ",""," ",0," "," "," "," "," "," ","barrier=retaining_wall"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area","line"," "," "," ","last"
"barrier/stile","barrier","stile"," ","Stile","Stile","梯磴",2," "," "," ",""," ",0," "," "," ","access"," "," ","barrier=stile"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," ","point","vertex"," ","last"
"barrier/toll_booth","barrier","toll_booth"," ","Toll Booth","Toll Booth","收费站",3," "," "," ",""," ",0," "," "," ","access"," "," ","barrier=toll_booth"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," "," ","vertex"," ","last"
"barrier/wall","barrier","wall"," ","Wall","Wall","墙",1," "," "," ",""," ",0," "," "," "," "," "," ","barrier=wall"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area","line"," "," "," ","last"
"boundary/administrative","boundary","administrative"," ","Administrative Boundary","Administrative Boundary","行政区域界线",6," "," "," ",""," ",0," "," "," ","admin_level"," "," ","boundary=administrative"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line"," "," "," ","last"
"building","building"," "," ","Building","Building","建筑物",3," ","duplicate"," ",""," ",0," ","building"," ","building,levels,address"," "," ","building=*"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"building/apartments","building","apartments"," ","Apartments","Apartments","酒店公寓",4," "," "," ",""," ",0," ","commercial"," ","address,levels"," "," ","building=apartments"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/barn","building","barn"," ","Barn","Barn"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels"," "," ","building=barn"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/bunker","building","bunker"," ","Bunker","Bunker"," ",0," "," ","notTranslated",""," ",0," "," "," ","address,levels",false," ","building=bunker"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/cabin","building","cabin"," ","Cabin","Cabin"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels"," "," ","building=cabin"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/cathedral","building","cathedral"," ","Cathedral","Cathedral"," ",0," "," ","notTranslated",""," ",0," ","place-of-worship"," ","address,levels"," "," ","building=cathedral"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/chapel","building","chapel"," ","Chapel","Chapel"," ",0," "," ","notTranslated",""," ",0," ","place-of-worship"," ","address,levels"," "," ","building=chapel"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/church","building","church"," ","Church","Church"," ",0," "," ","notTranslated",""," ",0," ","place-of-worship"," ","address,levels"," "," ","building=church"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/college","building","college"," ","College Building","College Building"," ",0," "," ","notTranslated","university"," ",0," ","building"," ","address,levels"," "," ","building=college"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/commercial","building","commercial"," ","Commercial Building","Commercial Building"," ",0," "," ","notTranslated",""," ",0," ","commercial"," ","address,levels,smoking"," "," ","building=commercial"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/construction","building","construction"," ","Building Under Construction","Building Under Construction"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels"," "," ","building=construction"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/detached","building","detached"," ","Detached Home","Detached Home"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels"," "," ","building=detached"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/dormitory","building","dormitory"," ","Dormitory","Dormitory"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels,smoking"," "," ","building=dormitory"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/entrance","building","entrance"," ","Entrance/Exit","Entrance/Exit"," ",0," "," ","notTranslated",""," ",0," ","entrance"," "," ",false," ","building=entrance"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," "," ","vertex"," ","last"
"building/garage","building","garage"," ","Garage","Garage"," ",0," "," ","notTranslated",""," ",0," ","warehouse"," ","capacity"," "," ","building=garage"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/garages","building","garages"," ","Garages","Garages"," ",0," "," ","notTranslated",""," ",0," ","warehouse"," ","capacity"," "," ","building=garages"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/greenhouse","building","greenhouse"," ","Greenhouse","Greenhouse"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels"," "," ","building=greenhouse"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/hospital","building","hospital"," ","Hospital Building","Hospital Building"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels"," "," ","building=hospital"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/hotel","building","hotel"," ","Hotel Building","Hotel Building"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels,smoking"," "," ","building=hotel"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/house","building","house"," ","House","House","房屋",2," "," "," ",""," ",0," ","building"," ","address,levels"," "," ","building=house"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/hut","building","hut"," ","Hut","Hut"," ",0," "," ","notTranslated",""," ",0," "," "," "," "," "," ","building=hut"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/industrial","building","industrial"," ","Industrial Building","Industrial Building"," ",0," "," ","notTranslated",""," ",0," ","industrial"," ","address,levels"," "," ","building=industrial"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/kindergarten","building","kindergarten"," ","Preschool/Kindergarten Building","Preschool/Kindergarten Building"," ",0," "," ","notTranslated","kindergarden,pre-school"," ",0," ","building"," ","address,levels"," "," ","building=kindergarten"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/public","building","public"," ","Public Building","Public Building"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels,smoking"," "," ","building=public"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/residential","building","residential"," ","Residential Building","Residential Building"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels"," "," ","building=residential"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/retail","building","retail"," ","Retail Building","Retail Building"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels,smoking"," "," ","building=retail"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/roof","building","roof"," ","Roof","Roof"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address"," "," ","building=roof"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/school","building","school"," ","School Building","School Building"," ",0," "," ","notTranslated","academy,elementary school,middle school,high school"," ",0," ","building"," ","address,levels"," "," ","building=school"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/shed","building","shed"," ","Shed","Shed"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels"," "," ","building=shed"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/stable","building","stable"," ","Stable","Stable"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels"," "," ","building=stable"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/static_caravan","building","static_caravan"," ","Static Mobile Home","Static Mobile Home"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels"," "," ","building=static_caravan"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/terrace","building","terrace"," ","Row Houses","Row Houses"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels"," "," ","building=terrace"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/train_station","building","train_station"," ","Train Station","Train Station"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels",false," ","building=train_station"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point","vertex"," ","last"
"building/university","building","university"," ","University Building","University Building"," ",0," "," ","notTranslated","college"," ",0," ","building"," ","address,levels"," "," ","building=university"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"building/warehouse","building","warehouse"," ","Warehouse","Warehouse"," ",0," "," ","notTranslated",""," ",0," ","building"," ","address,levels"," "," ","building=warehouse"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"craft","craft"," "," ","Craft","Craft"," ",0," "," ","notTranslated",""," ",0," ","marker-stroked"," ","craft,operator,address,building_area,opening_hours"," "," ","craft=*"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
